user_id,conversion_time,converted,revenue,country
5458,2025-12-18 14:36:00,0,0.0,ES
5459,2025-12-29 08:30:00,0,0.0,US
5460,2025-11-23 19:13:00,0,0.0,FR
5461,2025-12-28 09:09:00,0,0.0,DE
5462,2025-10-12 00:35:00,0,0.0,CA
5463,2026-01-09 17:19:00,0,0.0,DE
5464,2025-11-16 00:00:00,0,0.0,ES
5465,2025-11-20 11:36:00,0,0.0,US
5466,2025-11-20 17:30:00,0,0.0,GB
5467,2025-12-08 22:12:00,0,0.0,US
5468,2025-12-15 13:06:00,0,0.0,GB
5469,2026-01-01 05:14:00,0,0.0,US
5470,2025-10-04 06:22:00,0,0.0,GB
5471,2026-01-02 01:16:00,0,0.0,US
5472,2025-11-10 23:43:00,0,0.0,CA
5473,2025-12-25 18:27:00,0,0.0,FR
5474,2025-12-26 12:22:00,0,0.0,US
5475,2025-12-12 06:19:00,0,0.0,ES
5476,2025-12-13 16:40:00,0,0.0,MX
5477,2025-12-18 21:53:00,0,0.0,US
5478,2025-12-10 19:15:00,0,0.0,ES
5479,2025-10-20 16:41:00,0,0.0,US
5480,2025-11-03 00:31:00,0,0.0,BR
5481,2025-11-27 04:23:00,0,0.0,ES
5482,2025-11-01 06:41:00,0,0.0,ES
5483,2025-10-16 05:30:00,0,0.0,BR
5484,2025-10-10 00:00:00,0,0.0,US
5485,2025-11-03 00:00:00,0,0.0,MX
5486,2025-10-31 05:21:00,0,0.0,US
5487,2025-12-25 13:48:00,0,0.0,US
5488,2025-11-05 00:00:00,0,0.0,US
5489,2025-10-12 21:16:00,0,0.0,US
5490,2025-11-20 09:10:00,0,0.0,US
5491,2025-10-31 05:49:00,0,0.0,DE
5492,2025-12-18 00:00:00,0,0.0,US
5493,2025-10-15 02:32:00,0,0.0,BR
5494,2025-11-17 03:10:00,0,0.0,CA
5495,2025-11-06 13:07:00,0,0.0,GB
5496,2025-12-08 22:27:00,0,0.0,BR
5497,2025-12-26 04:29:00,0,0.0,MX
5498,2025-10-24 17:04:00,0,0.0,DE
5499,2025-12-25 00:00:00,1,12.31,BR
5500,2025-11-17 12:48:00,0,0.0,FR
5501,2025-11-19 18:44:00,0,0.0,BR
5502,2025-12-27 00:00:00,0,0.0,FR
5503,2025-11-26 23:20:00,0,0.0,FR
5504,2025-10-24 05:48:00,0,0.0,GB
5505,2025-12-19 09:46:00,1,13.27,US
5506,2025-10-19 17:07:00,0,0.0,MX
5507,2025-12-06 19:25:00,0,0.0,US
5508,2025-10-08 00:00:00,0,0.0,DE
5509,2025-12-08 22:50:00,0,0.0,GB
5510,2025-10-15 18:43:00,0,0.0,DE
5511,2025-11-25 00:00:00,0,0.0,US
5512,2025-10-23 13:29:00,0,0.0,US
5513,2025-10-13 18:18:00,0,0.0,GB
5514,2025-10-13 12:39:00,0,0.0,DE
5515,2025-12-05 10:11:00,0,0.0,US
5516,2025-10-27 08:17:00,0,0.0,US
5517,2025-10-29 22:09:00,0,0.0,US
5518,2025-11-10 07:21:00,0,0.0,US
5519,2025-10-25 19:29:00,0,0.0,US
5520,2025-12-16 22:29:00,0,0.0,US
5521,2025-10-13 22:51:00,0,0.0,US
5522,2025-12-25 02:45:00,0,0.0,US
5523,2025-12-16 22:35:00,0,0.0,US
5524,2025-11-22 20:46:00,0,0.0,US
5525,2025-12-27 14:47:00,0,0.0,CA
5526,2025-10-15 15:11:00,1,15.02,DE
5527,2025-11-16 00:00:00,0,0.0,GB
5528,2025-12-22 01:01:00,0,0.0,GB
5529,2025-12-05 16:25:00,0,0.0,MX
5530,2025-12-04 11:44:00,0,0.0,US
5531,2025-10-17 18:04:00,0,0.0,US
5532,2025-12-25 07:54:00,0,0.0,US
5533,2025-11-12 15:59:00,0,0.0,ES
5534,2025-12-14 19:53:00,0,0.0,DE
5535,2025-10-19 01:48:00,0,0.0,BR
5536,2025-10-15 12:01:00,0,0.0,GB
5537,2025-11-30 04:58:00,0,0.0,DE
5538,2026-01-07 12:22:00,0,0.0,FR
5539,2025-11-26 00:00:00,0,0.0,US
5540,2025-12-21 17:26:00,0,0.0,DE
5541,2025-10-28 08:57:00,0,0.0,GB
5542,2025-11-02 04:11:00,0,0.0,US
5543,2025-12-14 16:11:00,0,0.0,US
5544,2025-12-11 11:57:00,0,0.0,US
5545,2025-12-23 20:29:00,0,0.0,BR
5546,2025-11-18 11:17:00,0,0.0,ES
5547,2025-12-17 14:00:00,0,0.0,DE
5548,2025-10-13 19:26:00,0,0.0,US
5549,2025-11-29 19:18:00,0,0.0,US
5550,2025-12-09 05:44:00,0,0.0,US
5551,2025-10-10 03:28:00,0,0.0,US
5552,2026-01-02 15:20:00,0,0.0,US
5553,2025-12-21 16:31:00,0,0.0,DE
5554,2025-12-12 18:27:00,0,0.0,US
5555,2026-01-01 12:32:00,1,7.71,BR
5556,2025-12-27 21:44:00,0,0.0,US
5557,2025-12-23 11:02:00,0,0.0,ES
5558,2025-10-21 00:00:00,0,0.0,BR
5559,2025-12-21 01:17:00,0,0.0,US
5560,2025-11-17 00:00:00,0,0.0,DE
5561,2025-12-30 00:00:00,0,0.0,US
5562,2025-11-02 09:52:00,0,0.0,MX
5563,2025-12-09 20:30:00,0,0.0,US
5564,2025-12-29 21:16:00,1,7.65,MX
5565,2025-12-30 01:55:00,0,0.0,US
5566,2025-10-18 08:30:00,0,0.0,US
5567,2025-10-21 20:45:00,0,0.0,US
5568,2025-10-02 23:30:00,0,0.0,ES
5569,2025-11-07 03:51:00,0,0.0,US
5570,2025-11-26 16:10:00,0,0.0,US
5571,2025-12-15 09:46:00,0,0.0,CA
5572,2025-11-08 21:50:00,0,0.0,US
5573,2026-01-06 00:19:00,0,0.0,US
5574,2025-10-30 12:55:00,0,0.0,CA
5575,2025-11-23 07:21:00,0,0.0,BR
5576,2025-12-25 00:00:00,0,0.0,BR
5577,2025-11-20 00:31:00,0,0.0,CA
5578,2025-11-03 06:26:00,0,0.0,GB
5579,2025-10-17 07:36:00,0,0.0,DE
5580,2025-10-28 16:33:00,0,0.0,US
5581,2025-11-14 10:11:00,0,0.0,US
5582,2025-12-15 12:11:00,0,0.0,GB
5583,2025-11-18 23:18:00,0,0.0,CA
5584,2025-12-26 12:53:00,0,0.0,FR
5585,2025-11-27 14:06:00,0,0.0,US
5586,2025-11-11 19:59:00,0,0.0,BR
5587,2025-11-01 15:45:00,0,0.0,US
5588,2025-12-12 22:03:00,0,0.0,US
5589,2025-10-29 21:52:00,0,0.0,FR
5590,2025-10-18 04:26:00,0,0.0,US
5591,2025-12-11 20:51:00,0,0.0,DE
5592,2025-12-18 00:00:00,0,0.0,FR
5593,2025-12-18 06:48:00,0,0.0,ES
5594,2025-11-18 05:59:00,0,0.0,US
5595,2025-10-24 07:52:00,0,0.0,US
5596,2025-12-11 14:46:00,1,10.76,US
5597,2025-10-15 18:48:00,0,0.0,US
5598,2025-11-13 00:00:00,0,0.0,FR
5599,2025-11-28 08:08:00,0,0.0,GB
5600,2025-10-14 04:17:00,0,0.0,US
5601,2025-11-19 19:27:00,0,0.0,US
5602,2025-11-11 20:03:00,0,0.0,DE
5603,2025-11-19 03:47:00,0,0.0,GB
5604,2025-10-28 07:46:00,0,0.0,US
5605,2025-11-20 06:36:00,0,0.0,BR
5606,2025-10-19 00:00:00,0,0.0,US
5607,2025-12-01 20:14:00,1,14.41,US
5608,2025-12-24 13:27:00,1,12.95,US
5609,2025-11-08 20:33:00,0,0.0,ES
5610,2025-11-12 16:13:00,0,0.0,MX
5611,2025-11-16 23:34:00,0,0.0,GB
5612,2025-12-15 00:00:00,0,0.0,US
5613,2025-12-14 20:18:00,0,0.0,CA
5614,2025-12-17 05:40:00,0,0.0,GB
5615,2025-11-05 09:38:00,0,0.0,DE
5616,2025-12-07 06:38:00,0,0.0,FR
5617,2025-12-03 00:00:00,0,0.0,US
5618,2025-11-27 02:30:00,0,0.0,US
5619,2025-12-15 17:12:00,0,0.0,CA
5620,2025-10-14 08:50:00,0,0.0,US
5621,2025-10-08 11:08:00,0,0.0,DE
5622,2025-12-20 02:12:00,0,0.0,CA
5623,2025-12-31 21:13:00,0,0.0,CA
5624,2025-10-10 16:04:00,1,8.12,MX
5625,2025-12-27 04:15:00,0,0.0,BR
5626,2025-11-17 14:34:00,0,0.0,CA
5627,2025-10-24 00:02:00,0,0.0,US
5628,2025-12-27 14:57:00,0,0.0,DE
5629,2026-01-08 04:49:00,0,0.0,US
5630,2025-12-07 02:27:00,0,0.0,FR
5631,2025-12-21 14:55:00,0,0.0,US
5632,2025-11-24 22:23:00,0,0.0,US
5633,2025-11-01 00:00:00,0,0.0,BR
5634,2025-12-11 08:22:00,0,0.0,FR
5635,2025-11-08 15:58:00,0,0.0,CA
5636,2025-12-25 00:00:00,0,0.0,MX
5637,2025-11-17 20:08:00,0,0.0,CA
5638,2025-12-12 00:00:00,0,0.0,US
5639,2025-12-28 00:00:00,0,0.0,US
5640,2025-11-24 10:37:00,0,0.0,FR
5641,2025-11-28 13:47:00,0,0.0,ES
5642,2025-10-31 15:33:00,0,0.0,US
5643,2025-10-23 12:46:00,0,0.0,ES
5644,2025-10-14 22:54:00,0,0.0,US
5645,2025-12-15 14:12:00,0,0.0,GB
5646,2025-12-20 03:19:00,0,0.0,US
5647,2025-12-14 15:20:00,0,0.0,CA
5648,2025-12-14 13:10:00,0,0.0,CA
5649,2026-01-02 08:42:00,0,0.0,MX
5650,2025-12-07 08:36:00,0,0.0,ES
5651,2025-12-15 00:00:00,0,0.0,CA
5652,2025-12-30 21:31:00,1,12.01,US
5653,2025-12-03 03:06:00,0,0.0,US
5654,2025-10-08 06:43:00,0,0.0,DE
5655,2025-10-20 01:14:00,0,0.0,US
5656,2025-10-18 11:02:00,1,8.17,US
5657,2025-11-16 17:05:00,0,0.0,US
5658,2025-11-27 00:00:00,0,0.0,ES
5659,2025-11-13 17:11:00,0,0.0,MX
5660,2026-01-07 15:54:00,0,0.0,US
5661,2025-11-09 19:31:00,0,0.0,GB
5662,2026-01-02 20:47:00,0,0.0,CA
5663,2025-12-22 16:28:00,0,0.0,BR
5664,2025-12-05 23:53:00,0,0.0,ES
5665,2025-10-04 00:00:00,0,0.0,GB
5666,2025-10-15 05:24:00,0,0.0,BR
5667,2025-12-22 10:01:00,0,0.0,ES
5668,2025-12-02 18:18:00,0,0.0,MX
5669,2025-10-10 23:56:00,0,0.0,MX
5670,2025-12-01 09:32:00,0,0.0,FR
5671,2025-10-14 07:08:00,0,0.0,ES
5672,2025-12-13 00:00:00,0,0.0,GB
5673,2025-11-12 16:33:00,0,0.0,CA
5674,2026-01-13 17:33:00,0,0.0,CA
5675,2025-12-07 12:32:00,0,0.0,US
5676,2025-12-15 12:47:00,0,0.0,US
5677,2025-10-13 22:49:00,0,0.0,DE
5678,2025-11-27 22:30:00,0,0.0,MX
5679,2025-11-22 03:51:00,0,0.0,FR
5680,2025-12-13 12:35:00,0,0.0,GB
5681,2025-11-10 18:27:00,0,0.0,BR
5682,2025-11-03 00:00:00,0,0.0,DE
5683,2025-10-23 22:42:00,0,0.0,MX
5684,2025-11-21 21:49:00,0,0.0,GB
5685,2025-10-30 00:00:00,0,0.0,MX
5686,2025-11-24 12:33:00,0,0.0,CA
5687,2025-10-29 19:48:00,0,0.0,DE
5688,2025-11-08 14:21:00,0,0.0,US
5689,2025-10-22 00:00:00,0,0.0,ES
5690,2026-01-02 16:53:00,0,0.0,ES
5691,2025-11-26 09:15:00,0,0.0,FR
5692,2025-11-02 00:50:00,0,0.0,MX
5693,2025-12-10 02:45:00,0,0.0,MX
5694,2025-12-05 22:01:00,0,0.0,CA
5695,2025-12-08 04:52:00,0,0.0,MX
5696,2025-11-06 03:35:00,0,0.0,US
5697,2025-11-10 00:33:00,0,0.0,DE
5698,2026-01-07 05:23:00,0,0.0,FR
5699,2025-12-10 00:00:00,0,0.0,MX
5700,2025-11-07 12:09:00,0,0.0,FR
5701,2025-11-10 13:08:00,0,0.0,US
5702,2025-12-06 13:22:00,0,0.0,FR
5703,2025-12-15 06:21:00,1,10.37,ES
5704,2026-01-04 21:11:00,0,0.0,GB
5705,2025-11-09 00:00:00,0,0.0,ES
5706,2025-12-11 17:26:00,0,0.0,DE
5707,2025-11-06 14:34:00,0,0.0,GB
5708,2025-11-30 23:11:00,0,0.0,MX
5709,2025-10-26 15:20:00,0,0.0,US
5710,2025-10-15 02:10:00,0,0.0,US
5711,2025-11-22 18:40:00,0,0.0,FR
5712,2025-11-19 19:27:00,0,0.0,US
5713,2025-11-09 21:48:00,0,0.0,GB
5714,2025-11-09 06:34:00,0,0.0,US
5715,2025-10-12 20:34:00,0,0.0,DE
5716,2025-12-12 23:56:00,0,0.0,ES
5717,2025-11-11 11:20:00,0,0.0,GB
5718,2025-11-17 09:28:00,0,0.0,US
5719,2025-12-26 18:38:00,0,0.0,DE
5720,2025-10-29 11:47:00,0,0.0,MX
5721,2025-12-09 00:00:00,0,0.0,FR
5722,2025-12-02 18:03:00,0,0.0,US
5723,2025-12-07 07:08:00,0,0.0,US
5724,2025-11-09 15:14:00,0,0.0,FR
5725,2025-12-15 18:43:00,0,0.0,FR
5726,2025-12-22 21:41:00,0,0.0,FR
5727,2025-11-14 19:55:00,0,0.0,MX
5728,2025-11-24 09:07:00,0,0.0,GB
5729,2025-10-16 11:36:00,0,0.0,ES
5730,2025-11-17 22:59:00,0,0.0,GB
5731,2025-10-03 00:35:00,0,0.0,US
5732,2025-12-13 07:57:00,0,0.0,US
5733,2025-10-21 22:16:00,1,12.52,US
5734,2025-11-26 10:29:00,0,0.0,US
5735,2025-11-23 13:22:00,0,0.0,US
5736,2025-11-16 04:16:00,0,0.0,CA
5737,2025-11-14 16:16:00,0,0.0,GB
5738,2025-10-16 07:37:00,0,0.0,FR
5739,2025-11-19 19:04:00,0,0.0,CA
5740,2025-11-15 02:50:00,0,0.0,US
5741,2025-10-11 20:52:00,0,0.0,FR
5742,2025-12-17 23:56:00,0,0.0,FR
5743,2025-12-18 00:00:00,0,0.0,ES
5744,2026-01-13 04:21:00,0,0.0,US
5745,2025-10-25 00:35:00,0,0.0,BR
5746,2026-01-01 11:14:00,0,0.0,GB
5747,2025-12-08 10:48:00,0,0.0,BR
5748,2025-10-21 12:01:00,0,0.0,US
5749,2025-11-29 19:31:00,0,0.0,ES
5750,2025-12-25 06:13:00,0,0.0,BR
5751,2025-12-25 21:03:00,0,0.0,US
5752,2025-11-15 00:00:00,0,0.0,US
5753,2025-10-20 00:00:00,0,0.0,DE
5754,2025-12-12 07:57:00,0,0.0,US
5755,2025-10-17 20:55:00,0,0.0,DE
5756,2025-12-08 23:54:00,0,0.0,US
5757,2025-11-26 23:20:00,0,0.0,MX
5758,2025-11-17 22:47:00,1,7.75,US
5759,2025-12-27 12:08:00,0,0.0,US
5760,2025-10-31 13:52:00,0,0.0,FR
5761,2025-10-23 00:00:00,0,0.0,US
5762,2025-11-04 00:00:00,0,0.0,DE
5763,2025-11-18 21:40:00,0,0.0,FR
5764,2025-11-03 00:00:00,0,0.0,US
5765,2025-11-14 21:24:00,0,0.0,US
5766,2025-12-20 21:50:00,0,0.0,MX
5767,2025-11-08 23:54:00,0,0.0,US
5768,2025-10-22 19:38:00,1,14.6,FR
5769,2025-10-27 15:22:00,0,0.0,US
5770,2025-10-21 08:37:00,0,0.0,DE
5771,2025-10-27 18:47:00,0,0.0,US
5772,2025-12-20 00:00:00,0,0.0,US
5773,2025-11-25 08:53:00,0,0.0,US
5774,2025-12-11 21:47:00,0,0.0,FR
5775,2025-12-10 00:20:00,0,0.0,BR
5776,2025-11-29 14:48:00,0,0.0,GB
5777,2026-01-07 21:52:00,0,0.0,US
5778,2025-10-23 13:58:00,0,0.0,US
5779,2025-10-26 04:42:00,0,0.0,FR
5780,2025-10-25 18:14:00,0,0.0,GB
5781,2025-12-18 10:47:00,0,0.0,DE
5782,2025-12-08 23:16:00,0,0.0,MX
5783,2025-11-19 04:54:00,1,16.89,US
5784,2025-10-16 18:30:00,0,0.0,FR
5785,2025-11-08 21:17:00,0,0.0,US
5786,2025-12-28 23:36:00,0,0.0,US
5787,2025-10-25 08:15:00,0,0.0,GB
5788,2025-10-27 23:11:00,0,0.0,US
5789,2025-11-01 18:54:00,0,0.0,DE
5790,2025-11-30 15:30:00,0,0.0,GB
5791,2025-11-16 00:00:00,0,0.0,CA
5792,2025-10-25 13:33:00,0,0.0,MX
5793,2025-12-18 14:11:00,0,0.0,MX
5794,2025-10-28 00:25:00,0,0.0,US
5795,2025-12-23 00:00:00,0,0.0,US
5796,2025-10-23 07:41:00,0,0.0,CA
5797,2025-10-30 11:01:00,0,0.0,US
5798,2025-10-09 23:24:00,0,0.0,US
5799,2025-11-11 05:36:00,0,0.0,CA
5800,2025-11-13 06:25:00,0,0.0,GB
5801,2025-12-20 18:30:00,0,0.0,MX
5802,2025-12-25 18:01:00,0,0.0,US
5803,2025-12-19 05:45:00,0,0.0,DE
5804,2025-11-30 12:45:00,0,0.0,DE
5805,2025-11-03 23:57:00,0,0.0,GB
5806,2025-10-16 21:13:00,0,0.0,GB
5807,2025-12-02 11:15:00,0,0.0,US
5808,2025-11-23 09:37:00,0,0.0,FR
5809,2025-12-21 19:49:00,0,0.0,BR
5810,2025-12-29 02:25:00,0,0.0,US
5811,2025-10-09 00:00:00,0,0.0,GB
5812,2025-11-23 00:28:00,0,0.0,GB
5813,2025-12-09 15:22:00,0,0.0,BR
5814,2025-11-18 05:00:00,1,10.13,MX
5815,2025-09-27 09:05:00,0,0.0,DE
5816,2025-12-19 02:05:00,0,0.0,DE
5817,2025-10-13 01:21:00,0,0.0,BR
5818,2025-10-16 07:49:00,1,11.5,US
5819,2025-10-23 03:34:00,1,9.4,US
5820,2025-11-05 20:46:00,0,0.0,ES
5821,2025-12-29 23:00:00,0,0.0,CA
5822,2025-11-06 17:30:00,0,0.0,GB
5823,2025-10-24 18:54:00,0,0.0,US
5824,2025-10-26 12:13:00,0,0.0,BR
5825,2025-10-06 00:00:00,0,0.0,GB
5826,2025-12-02 15:26:00,0,0.0,DE
5827,2025-12-01 07:35:00,0,0.0,ES
5828,2025-12-19 16:23:00,0,0.0,MX
5829,2025-11-27 11:41:00,0,0.0,US
5830,2025-11-08 17:40:00,0,0.0,US
5831,2025-11-10 13:10:00,0,0.0,US
5832,2025-12-19 19:07:00,0,0.0,MX
5833,2025-11-29 10:50:00,0,0.0,ES
5834,2025-11-17 01:12:00,0,0.0,MX
5835,2025-11-04 13:04:00,0,0.0,GB
5836,2025-12-30 09:03:00,0,0.0,DE
5837,2025-10-29 21:54:00,0,0.0,US
5838,2025-11-01 00:00:00,0,0.0,US
5839,2026-01-07 13:09:00,0,0.0,BR
5840,2025-11-12 00:00:00,0,0.0,US
5841,2025-10-29 00:00:00,0,0.0,US
5842,2025-12-13 23:42:00,0,0.0,DE
5843,2025-10-11 01:30:00,0,0.0,GB
5844,2025-10-13 20:01:00,0,0.0,US
5845,2025-11-06 08:45:00,0,0.0,US
5846,2025-12-27 14:33:00,0,0.0,FR
5847,2026-01-07 06:35:00,0,0.0,MX
5848,2025-11-16 00:23:00,0,0.0,US
5849,2025-11-29 12:27:00,0,0.0,GB
5850,2025-11-09 01:01:00,1,13.89,GB
5851,2025-10-25 06:41:00,0,0.0,ES
5852,2025-10-10 15:31:00,0,0.0,US
5853,2025-11-27 03:38:00,0,0.0,DE
5854,2025-10-10 07:47:00,0,0.0,MX
5855,2025-10-30 09:32:00,0,0.0,US
5856,2025-11-17 22:34:00,0,0.0,MX
5857,2025-10-15 06:57:00,0,0.0,US
5858,2025-12-15 00:00:00,0,0.0,US
5859,2025-12-05 09:54:00,0,0.0,US
5860,2025-11-24 04:12:00,0,0.0,GB
5861,2025-11-12 23:43:00,0,0.0,GB
5862,2025-12-28 17:57:00,0,0.0,US
5863,2025-11-10 14:50:00,0,0.0,US
5864,2026-01-06 13:50:00,0,0.0,DE
5865,2025-11-02 16:12:00,0,0.0,CA
5866,2025-11-20 07:17:00,0,0.0,US
5867,2025-11-19 20:12:00,0,0.0,ES
5868,2025-10-30 07:27:00,0,0.0,BR
5869,2025-12-10 00:00:00,0,0.0,BR
5870,2025-12-29 09:51:00,0,0.0,GB
5871,2025-10-29 04:55:00,0,0.0,US
5872,2025-10-27 04:36:00,0,0.0,CA
5873,2025-11-14 22:19:00,1,11.1,DE
5874,2025-12-02 20:08:00,0,0.0,GB
5875,2025-12-07 00:03:00,0,0.0,FR
5876,2025-10-27 15:36:00,0,0.0,US
5877,2025-12-24 16:15:00,0,0.0,MX
5878,2025-12-24 19:28:00,0,0.0,US
5879,2025-11-01 13:25:00,1,13.2,US
5880,2025-12-23 00:50:00,1,10.06,US
5881,2025-10-09 17:20:00,0,0.0,US
5882,2025-11-27 00:18:00,0,0.0,US
5883,2025-11-11 21:13:00,0,0.0,MX
5884,2025-12-20 17:16:00,1,8.97,CA
5885,2025-12-30 04:19:00,0,0.0,DE
5886,2025-12-12 02:27:00,0,0.0,DE
5887,2025-12-05 03:46:00,0,0.0,BR
5888,2025-12-03 21:05:00,0,0.0,GB
5889,2025-12-03 20:40:00,0,0.0,MX
5890,2025-12-06 14:34:00,0,0.0,US
5891,2025-10-10 17:10:00,0,0.0,MX
5892,2025-12-23 16:31:00,0,0.0,GB
5893,2025-11-09 00:56:00,0,0.0,ES
5894,2025-11-06 00:00:00,0,0.0,DE
5895,2025-11-15 00:00:00,0,0.0,US
5896,2025-12-02 02:07:00,0,0.0,GB
5897,2025-11-16 10:58:00,0,0.0,US
5898,2025-11-08 23:07:00,0,0.0,GB
5899,2025-11-28 06:20:00,0,0.0,FR
5900,2025-12-01 00:00:00,0,0.0,GB
5901,2025-12-02 20:26:00,0,0.0,US
5902,2025-11-26 00:36:00,0,0.0,CA
5903,2025-12-26 14:41:00,0,0.0,US
5904,2025-12-13 01:27:00,0,0.0,GB
5905,2025-12-26 20:57:00,0,0.0,GB
5906,2025-12-01 09:29:00,0,0.0,DE
5907,2025-11-22 01:00:00,0,0.0,CA
5908,2025-11-15 00:00:00,0,0.0,BR
5909,2025-11-02 09:34:00,0,0.0,US
5910,2025-10-11 00:00:00,0,0.0,ES
5911,2025-11-30 08:32:00,0,0.0,ES
5912,2025-10-16 18:48:00,0,0.0,US
5913,2025-11-23 14:24:00,0,0.0,BR
5914,2025-12-29 13:06:00,0,0.0,GB
5915,2025-11-21 17:01:00,0,0.0,US
5916,2025-11-17 22:15:00,0,0.0,US
5917,2025-10-29 17:24:00,0,0.0,US
5918,2026-01-02 13:19:00,0,0.0,GB
5919,2025-10-17 08:07:00,0,0.0,US
5920,2025-11-24 23:33:00,0,0.0,CA
5921,2025-12-03 18:15:00,0,0.0,DE
5922,2025-10-18 08:29:00,0,0.0,US
5923,2025-11-29 08:28:00,0,0.0,GB
5924,2025-12-13 23:20:00,0,0.0,MX
5925,2025-11-23 18:41:00,0,0.0,CA
5926,2025-11-03 21:40:00,0,0.0,MX
5927,2025-12-23 21:07:00,0,0.0,CA
5928,2025-12-03 09:52:00,0,0.0,FR
5929,2025-11-14 21:11:00,0,0.0,GB
5930,2025-09-29 03:32:00,0,0.0,CA
5931,2026-01-01 00:00:00,0,0.0,US
5932,2026-01-03 17:14:00,0,0.0,MX
5933,2025-11-29 10:53:00,0,0.0,ES
5934,2025-10-31 03:42:00,0,0.0,FR
5935,2025-12-25 08:27:00,0,0.0,US
5936,2025-11-03 00:00:00,0,0.0,CA
5937,2025-10-20 13:53:00,1,14.17,MX
5938,2025-11-15 18:45:00,0,0.0,CA
5939,2025-10-23 14:07:00,1,11.55,US
5940,2025-11-25 15:29:00,0,0.0,US
5941,2025-10-31 17:18:00,0,0.0,BR
5942,2026-01-07 08:55:00,0,0.0,DE
5943,2025-12-10 12:56:00,0,0.0,GB
5944,2025-12-30 22:45:00,0,0.0,GB
5945,2026-01-01 14:57:00,0,0.0,GB
5946,2025-10-31 12:16:00,1,9.95,US
5947,2025-12-24 21:35:00,0,0.0,US
5948,2025-11-17 21:43:00,0,0.0,US
5949,2025-10-11 04:53:00,0,0.0,US
5950,2025-12-08 00:00:00,0,0.0,CA
5951,2025-12-19 17:09:00,0,0.0,CA
5952,2025-11-11 05:22:00,0,0.0,US
5953,2025-12-25 02:34:00,0,0.0,US
5954,2025-10-25 16:52:00,0,0.0,FR
5955,2025-12-04 16:03:00,1,14.22,ES
5956,2026-01-04 06:37:00,0,0.0,GB
5957,2025-10-25 00:00:00,0,0.0,US
5958,2025-12-19 03:59:00,0,0.0,MX
5959,2025-11-15 02:43:00,0,0.0,FR
5960,2025-11-17 18:02:00,0,0.0,BR
5961,2025-12-30 06:37:00,0,0.0,GB
5962,2025-10-25 13:59:00,0,0.0,GB
5963,2025-10-25 15:18:00,0,0.0,ES
5964,2025-11-17 00:00:00,0,0.0,GB
5965,2025-10-18 23:57:00,0,0.0,US
5966,2025-11-17 02:17:00,0,0.0,MX
5967,2025-12-29 23:11:00,0,0.0,ES
5968,2025-10-28 08:23:00,1,12.63,US
5969,2025-11-04 21:22:00,0,0.0,US
5970,2025-12-07 07:10:00,0,0.0,US
5971,2025-11-30 00:00:00,0,0.0,US
5972,2025-10-23 09:35:00,0,0.0,US
5973,2025-11-20 14:21:00,0,0.0,DE
5974,2025-11-01 03:08:00,0,0.0,BR
5975,2025-10-20 17:06:00,0,0.0,DE
5976,2025-11-24 04:59:00,0,0.0,BR
5977,2025-11-13 23:50:00,1,6.91,CA
5978,2025-11-08 00:00:00,0,0.0,DE
5979,2025-11-05 14:17:00,0,0.0,US
5980,2025-11-11 05:18:00,0,0.0,CA
5981,2025-12-11 15:06:00,1,11.58,CA
5982,2025-11-30 21:25:00,0,0.0,GB
5983,2026-01-05 22:29:00,0,0.0,DE
5984,2025-10-15 07:22:00,0,0.0,BR
5985,2025-10-13 21:47:00,0,0.0,GB
5986,2025-12-10 00:00:00,0,0.0,US
5987,2025-12-19 13:08:00,0,0.0,BR
5988,2025-12-29 00:00:00,0,0.0,FR
5989,2025-12-28 14:38:00,0,0.0,MX
5990,2025-12-30 20:28:00,0,0.0,DE
5991,2025-12-15 12:53:00,0,0.0,MX
5992,2025-12-28 00:18:00,0,0.0,MX
5993,2025-11-30 02:18:00,0,0.0,GB
5994,2025-10-15 04:24:00,0,0.0,US
5995,2025-12-30 23:30:00,0,0.0,US
5996,2025-11-06 07:10:00,0,0.0,US
5997,2025-11-23 00:00:00,0,0.0,BR
5998,2025-10-15 23:39:00,0,0.0,GB
5999,2025-12-15 13:58:00,0,0.0,GB
6000,2025-10-07 06:32:00,1,10.38,US
6001,2025-11-14 04:01:00,0,0.0,US
6002,2025-10-16 22:46:00,0,0.0,US
6003,2026-01-02 03:46:00,0,0.0,GB
6004,2025-10-06 00:00:00,0,0.0,CA
6005,2026-01-05 07:42:00,0,0.0,US
6006,2025-12-27 13:21:00,1,6.59,US
6007,2025-12-11 06:48:00,0,0.0,ES
6008,2025-12-03 13:06:00,0,0.0,MX
6009,2025-12-09 02:39:00,0,0.0,ES
6010,2025-11-09 17:35:00,0,0.0,US
6011,2025-11-07 00:45:00,0,0.0,US
6012,2025-10-29 12:43:00,1,8.92,GB
6013,2025-10-08 09:38:00,1,5.25,FR
6014,2025-10-02 00:00:00,0,0.0,US
6015,2025-12-13 02:02:00,0,0.0,FR
6016,2025-10-11 05:48:00,0,0.0,BR
6017,2025-10-30 19:29:00,0,0.0,FR
6018,2025-12-09 17:29:00,0,0.0,ES
6019,2025-11-29 14:42:00,0,0.0,CA
6020,2025-11-21 15:57:00,1,11.56,ES
6021,2025-11-29 04:05:00,0,0.0,US
6022,2025-11-04 03:02:00,0,0.0,MX
6023,2025-11-04 02:23:00,1,11.04,MX
6024,2025-11-24 19:27:00,0,0.0,US
