user_id,country,signup_date
4056,US,2025-12-02
4057,BR,2025-11-17
4058,MX,2025-11-25
4059,FR,2025-10-03
4060,US,2025-10-21
4061,US,2025-10-18
4062,US,2025-12-09
4063,MX,2025-11-24
4064,US,2025-10-14
4065,MX,2025-11-12
4066,GB,2025-12-03
4067,US,2025-10-23
4068,GB,2025-11-06
4069,US,2025-10-10
4070,BR,2025-12-11
4071,FR,2025-11-17
4072,ES,2025-12-12
4073,BR,2025-12-19
4074,ES,2025-10-14
4075,US,2025-10-17
4076,US,2025-11-20
4077,MX,2025-12-14
4078,MX,2025-12-22
4079,DE,2025-12-19
4080,MX,2025-11-30
4081,US,2025-12-05
4082,GB,2025-11-10
4083,US,2025-10-03
4084,FR,2025-10-18
4085,US,2025-11-26
4086,US,2025-10-16
4087,US,2025-10-26
4088,US,2025-11-20
4089,GB,2025-10-29
4090,US,2025-12-12
4091,US,2025-11-12
4092,BR,2025-12-14
4093,DE,2025-12-14
4094,US,2025-12-15
4095,CA,2025-12-04
4096,US,2025-11-27
4097,US,2025-10-12
4098,CA,2025-12-28
4099,US,2025-11-24
4100,FR,2025-11-20
4101,US,2025-12-17
4102,GB,2025-11-19
4103,DE,2025-10-13
4104,CA,2025-12-27
4105,MX,2025-10-23
4106,US,2025-12-13
4107,US,2025-11-08
4108,US,2025-12-15
4109,FR,2025-10-13
4110,US,2025-11-04
4111,US,2025-12-02
4112,DE,2025-11-21
4113,MX,2025-11-20
4114,MX,2025-10-10
4115,US,2025-10-27
4116,US,2025-12-15
4117,DE,2025-12-31
4118,US,2025-10-26
4119,US,2025-11-20
4120,DE,2025-11-29
4121,US,2025-12-04
4122,ES,2025-10-03
4123,US,2025-12-01
4124,MX,2025-11-02
4125,BR,2025-10-06
4126,MX,2025-10-13
4127,DE,2025-11-16
4128,US,2025-11-05
4129,BR,2025-10-07
4130,DE,2025-11-28
4131,US,2025-11-22
4132,BR,2025-11-18
4133,MX,2025-10-20
4134,CA,2025-10-05
4135,BR,2025-11-20
4136,GB,2025-11-17
4137,GB,2025-12-28
4138,FR,2025-10-02
4139,GB,2025-12-12
4140,ES,2025-11-10
4141,GB,2025-10-30
4142,US,2025-12-12
4143,US,2025-11-13
4144,US,2025-11-22
4145,US,2025-11-06
4146,US,2025-11-04
4147,GB,2025-11-03
4148,GB,2025-11-29
4149,GB,2025-10-14
4150,CA,2025-11-22
4151,MX,2025-10-04
4152,US,2025-11-05
4153,FR,2025-10-22
4154,US,2025-11-06
4155,US,2025-10-18
4156,BR,2025-12-02
4157,US,2025-11-05
4158,FR,2025-11-28
4159,MX,2025-10-09
4160,CA,2025-11-29
4161,US,2025-11-12
4162,US,2025-10-13
4163,BR,2025-11-05
4164,US,2025-12-26
4165,US,2025-12-13
4166,BR,2025-12-20
4167,US,2025-11-12
4168,FR,2025-10-15
4169,GB,2025-10-14
4170,DE,2025-12-10
4171,FR,2025-11-24
4172,DE,2025-11-03
4173,US,2025-10-01
4174,BR,2025-12-14
4175,US,2025-11-29
4176,US,2025-11-16
4177,US,2025-10-24
4178,US,2025-11-28
4179,US,2025-12-15
4180,US,2025-11-26
4181,GB,2025-12-22
4182,US,2025-11-29
4183,US,2025-10-20
4184,CA,2025-11-27
4185,US,2025-10-31
4186,GB,2025-11-29
4187,US,2025-12-17
4188,BR,2025-11-14
4189,US,2025-12-16
4190,MX,2025-11-17
4191,FR,2025-12-02
4192,US,2025-10-14
4193,MX,2025-12-02
4194,MX,2025-11-27
4195,US,2025-11-03
4196,US,2025-11-05
4197,FR,2025-11-21
4198,US,2025-10-06
4199,GB,2025-11-03
4200,CA,2025-12-11
4201,FR,2025-12-15
4202,US,2025-12-01
4203,MX,2025-12-05
4204,BR,2025-11-04
4205,DE,2025-12-22
4206,US,2025-12-01
4207,CA,2025-11-15
4208,MX,2025-12-31
4209,BR,2025-10-06
4210,US,2025-10-14
4211,BR,2025-11-14
4212,GB,2025-12-08
4213,DE,2025-10-19
4214,US,2025-12-31
4215,MX,2025-12-21
4216,US,2025-10-11
4217,CA,2025-10-20
4218,CA,2025-10-21
4219,ES,2025-12-15
4220,US,2025-10-30
4221,ES,2025-11-09
4222,US,2025-12-28
4223,US,2025-12-25
4224,US,2025-10-01
4225,US,2025-12-08
4226,FR,2025-11-19
4227,FR,2025-11-02
4228,ES,2025-10-23
4229,CA,2025-11-21
4230,US,2025-10-14
4231,GB,2025-12-09
4232,FR,2025-10-01
4233,US,2025-10-14
4234,FR,2025-11-06
4235,US,2025-11-07
4236,DE,2025-10-29
4237,MX,2025-12-20
4238,FR,2025-11-03
4239,FR,2025-10-22
4240,US,2025-12-13
4241,MX,2025-11-21
4242,US,2025-11-09
4243,MX,2025-11-30
4244,US,2025-11-05
4245,CA,2025-12-06
4246,CA,2025-11-19
4247,US,2025-10-24
4248,MX,2025-11-15
4249,FR,2025-10-07
4250,US,2025-12-05
4251,ES,2025-12-25
4252,MX,2025-11-26
4253,US,2025-11-22
4254,ES,2025-11-09
4255,MX,2025-11-25
4256,MX,2025-12-31
4257,CA,2025-10-16
4258,FR,2025-12-28
4259,US,2025-12-08
4260,US,2025-11-30
4261,US,2025-12-22
4262,US,2025-12-15
4263,FR,2025-12-11
4264,MX,2025-10-16
4265,GB,2025-10-10
4266,FR,2025-12-26
4267,MX,2025-12-28
4268,US,2025-12-20
4269,BR,2025-10-21
4270,MX,2025-11-18
4271,US,2025-10-02
4272,US,2025-10-23
4273,CA,2025-11-01
4274,DE,2025-11-20
4275,US,2025-11-23
4276,ES,2025-12-08
4277,US,2025-12-25
4278,US,2025-11-18
4279,US,2025-10-29
4280,CA,2025-11-21
4281,CA,2025-10-23
4282,GB,2025-11-06
4283,FR,2025-10-02
4284,US,2025-11-28
4285,DE,2025-11-28
4286,US,2025-12-13
4287,CA,2025-12-16
4288,US,2025-12-15
4289,FR,2025-12-22
4290,CA,2025-10-20
4291,GB,2025-10-14
4292,US,2025-12-17
4293,GB,2025-12-10
4294,US,2025-11-29
4295,MX,2025-12-19
4296,GB,2025-10-31
4297,US,2025-12-20
4298,MX,2025-12-19
4299,FR,2025-12-26
4300,US,2025-10-20
4301,MX,2025-12-17
4302,US,2025-10-13
4303,US,2025-11-29
4304,MX,2025-12-09
4305,MX,2025-10-29
4306,GB,2025-12-30
4307,FR,2025-10-25
4308,GB,2025-10-29
4309,US,2025-12-14
4310,MX,2025-11-16
4311,GB,2025-11-11
4312,FR,2025-11-01
4313,GB,2025-12-07
4314,MX,2025-11-26
4315,US,2025-11-30
4316,FR,2025-12-19
4317,US,2025-12-25
4318,CA,2025-12-20
4319,FR,2025-12-23
4320,US,2025-12-01
4321,FR,2025-11-02
4322,US,2025-12-04
4323,US,2025-10-14
4324,MX,2025-10-31
4325,DE,2025-10-22
4326,CA,2025-11-08
4327,FR,2025-12-13
4328,CA,2025-10-05
4329,DE,2025-11-29
4330,US,2025-10-15
4331,US,2025-12-19
4332,US,2025-10-20
4333,DE,2025-12-30
4334,MX,2025-11-27
4335,GB,2025-10-27
4336,US,2025-11-27
4337,DE,2025-11-06
4338,ES,2025-10-03
4339,US,2025-11-07
4340,US,2025-10-24
4341,FR,2025-11-01
4342,FR,2025-12-04
4343,FR,2025-10-05
4344,US,2025-12-18
4345,BR,2025-10-07
4346,US,2025-12-03
4347,MX,2025-11-09
4348,BR,2025-11-19
4349,US,2025-12-08
4350,CA,2025-10-03
4351,CA,2025-11-30
4352,US,2025-11-14
4353,US,2025-12-29
4354,DE,2025-12-31
4355,US,2025-11-13
4356,ES,2025-10-15
4357,FR,2025-11-22
4358,ES,2025-10-22
4359,DE,2025-10-04
4360,US,2025-12-14
4361,US,2025-12-05
4362,US,2025-12-12
4363,US,2025-12-22
4364,US,2025-12-14
4365,FR,2025-11-11
4366,FR,2025-11-09
4367,DE,2025-10-05
4368,US,2025-10-03
4369,FR,2025-12-14
4370,DE,2025-12-12
4371,US,2025-12-05
4372,US,2025-12-24
4373,US,2025-11-30
4374,CA,2025-11-20
4375,FR,2025-12-16
4376,US,2025-11-06
4377,CA,2025-12-31
4378,CA,2025-10-14
4379,FR,2025-10-09
4380,US,2025-10-26
4381,GB,2025-11-14
4382,US,2025-11-18
4383,GB,2025-11-12
4384,FR,2025-12-10
4385,FR,2025-12-30
4386,FR,2025-10-10
4387,US,2025-11-05
4388,US,2025-11-13
4389,US,2025-10-06
4390,US,2025-10-02
4391,US,2025-10-05
4392,DE,2025-11-20
4393,US,2025-11-28
4394,US,2025-11-15
4395,DE,2025-12-22
4396,DE,2025-11-14
4397,ES,2025-12-18
4398,CA,2025-10-24
4399,US,2025-11-10
4400,DE,2025-10-13
4401,US,2025-12-10
4402,DE,2025-12-21
4403,US,2025-11-24
4404,US,2025-12-26
4405,BR,2025-12-01
4406,GB,2025-11-20
4407,BR,2025-12-31
4408,BR,2025-12-27
4409,BR,2025-11-25
4410,US,2025-11-06
4411,US,2025-12-02
4412,US,2025-11-05
4413,BR,2025-12-01
4414,US,2025-11-03
4415,US,2025-12-09
4416,MX,2025-10-08
4417,CA,2025-11-29
4418,US,2025-11-01
4419,ES,2025-12-04
4420,ES,2025-11-08
4421,US,2025-11-19
4422,MX,2025-12-04
4423,US,2025-12-11
4424,US,2025-10-29
4425,US,2025-12-16
4426,US,2025-11-05
4427,US,2025-12-26
4428,US,2025-12-09
4429,GB,2025-10-27
4430,US,2025-11-15
4431,FR,2025-12-27
4432,DE,2025-11-26
4433,US,2025-11-21
4434,GB,2025-11-08
4435,ES,2025-11-05
4436,US,2025-10-18
4437,BR,2025-10-12
4438,MX,2025-11-07
4439,US,2025-12-21
4440,US,2025-11-20
4441,US,2025-10-18
4442,GB,2025-12-19
4443,US,2025-10-12
4444,CA,2025-11-04
4445,ES,2025-12-04
4446,US,2025-10-12
4447,US,2025-10-17
4448,ES,2025-10-03
4449,BR,2025-10-23
4450,BR,2025-12-30
4451,US,2025-10-31
4452,GB,2025-11-27
4453,CA,2025-12-29
4454,BR,2025-12-16
4455,CA,2025-10-25
4456,US,2025-12-14
4457,FR,2025-11-11
4458,GB,2025-11-21
4459,ES,2025-11-22
4460,US,2025-10-20
4461,US,2025-11-09
4462,US,2025-11-14
4463,US,2025-11-12
4464,US,2025-10-09
4465,US,2025-11-13
4466,US,2025-11-21
4467,US,2025-12-04
4468,FR,2025-12-25
4469,MX,2025-12-27
4470,DE,2025-11-08
4471,US,2025-10-20
4472,US,2025-11-14
4473,ES,2025-10-17
4474,US,2025-10-25
4475,US,2025-12-07
4476,MX,2025-12-16
4477,US,2025-12-23
4478,US,2025-12-22
4479,GB,2025-10-11
4480,GB,2025-11-22
4481,US,2025-11-03
4482,BR,2025-11-09
4483,MX,2025-10-18
4484,FR,2025-10-14
4485,US,2025-12-07
4486,US,2025-11-26
4487,BR,2025-10-06
4488,US,2025-10-17
4489,FR,2025-12-16
4490,ES,2025-10-26
4491,US,2025-11-22
4492,DE,2025-11-01
4493,US,2025-12-02
4494,ES,2025-10-24
4495,US,2025-10-05
4496,US,2025-12-03
4497,US,2025-11-20
4498,MX,2025-11-26
4499,US,2025-11-11
4500,ES,2025-12-19
4501,GB,2025-12-28
4502,BR,2025-12-10
4503,GB,2025-11-09
4504,CA,2025-12-14
4505,FR,2025-11-16
4506,GB,2025-10-23
4507,MX,2025-12-16
4508,US,2025-11-23
4509,US,2025-12-08
4510,US,2025-12-18
4511,CA,2025-11-22
4512,US,2025-11-25
4513,ES,2025-10-18
4514,US,2025-10-24
4515,BR,2025-10-19
4516,US,2025-12-06
4517,BR,2025-10-04
4518,GB,2025-11-02
4519,US,2025-11-04
4520,ES,2025-11-27
4521,US,2025-12-20
4522,US,2025-12-16
4523,DE,2025-12-15
4524,US,2025-11-18
4525,FR,2025-11-06
4526,US,2025-11-12
4527,US,2025-10-05
4528,GB,2025-11-13
4529,FR,2025-10-24
4530,FR,2025-11-28
4531,US,2025-12-22
4532,BR,2025-12-24
4533,CA,2025-11-29
4534,GB,2025-11-15
4535,US,2025-10-05
4536,FR,2025-11-28
4537,GB,2025-11-29
4538,US,2025-12-02
4539,US,2025-10-14
4540,US,2025-12-12
4541,ES,2025-10-09
4542,MX,2025-10-09
4543,GB,2025-11-02
4544,ES,2025-11-21
4545,CA,2025-10-06
4546,ES,2025-10-11
4547,US,2025-10-20
4548,US,2025-10-03
4549,US,2025-10-21
4550,GB,2025-10-15
4551,CA,2025-10-25
4552,FR,2025-12-30
4553,BR,2025-10-23
4554,GB,2025-11-25
4555,CA,2025-11-22
4556,BR,2025-12-12
4557,GB,2025-12-04
4558,CA,2025-11-23
4559,MX,2025-11-05
4560,FR,2025-11-27
4561,ES,2025-11-12
4562,CA,2025-11-02
4563,US,2025-12-14
4564,FR,2025-12-01
4565,MX,2025-12-06
4566,ES,2025-10-26
4567,DE,2025-10-05
4568,CA,2025-11-20
4569,FR,2025-11-08
4570,BR,2025-11-17
4571,GB,2025-10-04
4572,FR,2025-11-19
4573,BR,2025-11-24
4574,ES,2025-10-12
4575,CA,2025-12-14
4576,CA,2025-11-17
4577,GB,2025-12-17
4578,CA,2025-10-26
4579,GB,2025-12-11
4580,BR,2025-10-02
4581,DE,2025-10-26
4582,FR,2025-12-09
4583,BR,2025-11-18
4584,FR,2025-10-12
4585,DE,2025-11-20
4586,FR,2025-12-27
4587,US,2025-10-09
4588,US,2025-11-16
4589,GB,2025-11-06
4590,US,2025-11-03
4591,FR,2025-10-31
4592,CA,2025-10-03
4593,DE,2025-11-27
4594,US,2025-10-02
4595,GB,2025-10-04
4596,FR,2025-12-02
4597,FR,2025-12-07
4598,CA,2025-12-03
4599,MX,2025-12-17
4600,BR,2025-11-02
4601,US,2025-12-15
4602,MX,2025-12-18
4603,ES,2025-10-18
4604,FR,2025-10-28
4605,US,2025-12-12
4606,GB,2025-11-18
4607,ES,2025-11-12
4608,CA,2025-10-14
4609,FR,2025-11-14
4610,DE,2025-11-02
4611,FR,2025-12-01
4612,US,2025-12-06
4613,ES,2025-12-12
4614,ES,2025-11-10
4615,US,2025-11-19
4616,GB,2025-10-25
4617,US,2025-11-16
4618,GB,2025-11-16
4619,GB,2025-12-07
4620,DE,2025-12-17
4621,FR,2025-12-28
4622,US,2025-11-23
4623,US,2025-10-12
4624,DE,2025-10-25
4625,US,2025-12-08
4626,US,2025-12-22
4627,US,2025-10-05
4628,DE,2025-10-11
4629,MX,2025-10-25
4630,FR,2025-12-09
4631,GB,2025-11-10
4632,FR,2025-11-10
4633,DE,2025-12-18
4634,FR,2025-11-18
4635,US,2025-10-17
4636,CA,2025-10-24
4637,GB,2025-12-31
4638,BR,2025-10-25
4639,DE,2025-11-02
4640,DE,2025-10-15
4641,US,2025-10-27
4642,US,2025-11-20
4643,DE,2025-10-25
4644,GB,2025-12-06
4645,US,2025-10-24
4646,US,2025-10-01
4647,US,2025-11-25
4648,US,2025-10-27
4649,US,2025-11-14
4650,US,2025-11-14
4651,US,2025-10-21
4652,US,2025-12-29
4653,US,2025-12-04
4654,US,2025-11-16
4655,US,2025-11-12
4656,MX,2025-11-20
4657,FR,2025-11-27
4658,FR,2025-11-19
4659,CA,2025-12-30
4660,US,2025-10-16
4661,US,2025-12-08
4662,GB,2025-11-18
4663,CA,2025-12-02
4664,BR,2025-10-15
4665,DE,2025-10-01
4666,GB,2025-12-13
4667,FR,2025-10-09
4668,US,2025-12-11
4669,US,2025-11-16
4670,US,2025-12-10
4671,MX,2025-11-24
4672,GB,2025-10-21
4673,US,2025-11-09
4674,US,2025-11-09
4675,MX,2025-10-02
4676,US,2025-10-09
4677,US,2025-12-30
4678,CA,2025-11-23
4679,ES,2025-11-09
4680,CA,2025-10-19
4681,GB,2025-12-18
4682,CA,2025-12-15
4683,CA,2025-12-26
4684,US,2025-11-19
4685,US,2025-11-27
4686,DE,2025-10-21
4687,CA,2025-12-03
4688,US,2025-11-22
4689,ES,2025-10-12
4690,FR,2025-11-07
4691,US,2025-10-17
4692,MX,2025-12-01
4693,BR,2025-10-11
4694,US,2025-12-21
4695,CA,2025-12-04
4696,US,2025-10-03
4697,DE,2025-12-29
4698,US,2025-10-25
4699,ES,2025-10-09
4700,US,2025-12-20
4701,US,2025-12-20
4702,US,2025-10-12
4703,FR,2025-11-25
4704,FR,2025-11-22
4705,US,2025-11-11
4706,MX,2025-12-27
4707,CA,2025-10-01
4708,GB,2025-10-21
4709,US,2025-12-08
4710,ES,2025-12-22
4711,US,2025-10-22
4712,FR,2025-10-25
4713,US,2025-11-06
4714,GB,2025-11-22
4715,CA,2025-10-06
4716,MX,2025-12-01
4717,MX,2025-11-28
4718,GB,2025-10-08
4719,US,2025-12-19
4720,US,2025-12-18
4721,ES,2025-10-04
4722,US,2025-12-16
4723,CA,2025-10-08
4724,US,2025-10-03
4725,GB,2025-10-05
4726,ES,2025-11-14
4727,CA,2025-11-21
4728,US,2025-12-25
4729,US,2025-12-04
4730,US,2025-11-02
4731,US,2025-10-21
4732,US,2025-11-10
4733,US,2025-12-20
4734,ES,2025-10-30
4735,US,2025-10-19
4736,BR,2025-10-07
4737,US,2025-10-11
4738,US,2025-10-09
4739,FR,2025-11-06
4740,US,2025-12-01
4741,US,2025-11-14
4742,DE,2025-10-25
4743,US,2025-12-10
4744,US,2025-12-27
4745,ES,2025-10-05
4746,US,2025-12-22
4747,FR,2025-10-11
4748,US,2025-12-06
4749,BR,2025-12-14
4750,US,2025-11-15
4751,US,2025-11-25
4752,ES,2025-12-10
4753,FR,2025-12-22
4754,US,2025-10-02
4755,DE,2025-11-13
4756,US,2025-12-27
4757,US,2025-12-07
4758,US,2025-12-29
4759,GB,2025-12-01
4760,DE,2025-11-24
4761,DE,2025-11-28
4762,DE,2025-11-22
4763,CA,2025-11-17
4764,US,2025-12-08
4765,US,2025-11-26
4766,MX,2025-10-01
4767,ES,2025-10-23
4768,MX,2025-12-04
4769,GB,2025-10-21
4770,FR,2025-11-04
4771,FR,2025-12-28
4772,DE,2025-10-01
4773,BR,2025-10-14
4774,US,2025-11-10
4775,DE,2025-11-26
4776,CA,2025-12-25
4777,GB,2025-11-13
4778,US,2025-11-24
4779,ES,2025-12-23
4780,US,2025-10-25
4781,DE,2025-10-31
4782,FR,2025-11-16
4783,US,2025-10-17
4784,FR,2025-12-16
4785,GB,2025-12-18
4786,GB,2025-10-14
4787,US,2025-10-02
4788,US,2025-12-28
4789,US,2025-11-23
4790,MX,2025-10-15
4791,GB,2025-11-02
4792,DE,2025-10-13
4793,GB,2025-11-04
4794,US,2025-10-03
4795,US,2025-11-07
4796,DE,2025-12-21
4797,ES,2025-12-24
4798,US,2025-11-26
4799,CA,2025-12-20
4800,US,2025-11-29
4801,ES,2025-11-06
4802,US,2025-11-06
4803,FR,2025-10-18
4804,DE,2025-10-10
4805,US,2025-10-15
4806,GB,2025-11-04
4807,CA,2025-12-16
4808,GB,2025-10-16
4809,CA,2025-12-03
4810,FR,2025-11-22
4811,MX,2025-11-23
4812,DE,2025-11-30
4813,BR,2025-12-01
4814,CA,2025-11-19
4815,ES,2025-11-07
4816,US,2025-11-04
4817,FR,2025-10-21
4818,ES,2025-10-25
4819,FR,2025-12-25
4820,GB,2025-12-02
4821,GB,2025-11-30
4822,ES,2025-10-17
4823,MX,2025-12-30
4824,FR,2025-12-25
4825,DE,2025-11-19
4826,FR,2025-11-16
4827,MX,2025-11-05
4828,GB,2025-11-19
4829,US,2025-11-12
4830,US,2025-12-18
4831,US,2025-10-25
4832,DE,2025-10-11
4833,CA,2025-12-23
4834,FR,2025-12-24
4835,US,2025-10-26
4836,US,2025-12-22
4837,FR,2025-11-21
4838,CA,2025-11-04
4839,US,2025-11-17
4840,DE,2025-10-16
4841,US,2025-10-18
4842,ES,2025-12-13
4843,US,2025-10-09
4844,FR,2025-10-05
4845,MX,2025-11-26
4846,ES,2025-12-09
4847,US,2025-12-12
4848,ES,2025-12-06
4849,US,2025-12-19
4850,MX,2025-10-13
4851,GB,2025-12-23
4852,BR,2025-10-01
4853,GB,2025-12-14
4854,GB,2025-10-11
4855,US,2025-10-29
4856,US,2025-12-05
4857,DE,2025-11-25
4858,GB,2025-11-09
4859,BR,2025-11-10
4860,MX,2025-12-29
4861,ES,2025-10-29
4862,US,2025-10-13
4863,FR,2025-11-16
4864,US,2025-12-28
4865,GB,2025-11-12
4866,ES,2025-12-28
4867,US,2025-12-26
4868,DE,2025-10-29
4869,US,2025-12-21
4870,US,2025-10-06
4871,MX,2025-12-31
4872,GB,2025-12-16
4873,US,2025-10-02
4874,ES,2025-11-29
4875,US,2025-10-01
4876,US,2025-12-05
4877,US,2025-11-30
4878,CA,2025-10-17
4879,US,2025-12-08
4880,US,2025-10-05
4881,US,2025-10-16
4882,US,2025-10-26
4883,GB,2025-11-30
4884,CA,2025-12-20
4885,DE,2025-12-25
4886,MX,2025-10-02
4887,US,2025-12-06
4888,US,2025-12-14
4889,US,2025-10-27
4890,FR,2025-10-18
4891,MX,2025-10-25
4892,US,2025-10-29
4893,US,2025-12-31
4894,FR,2025-11-22
4895,GB,2025-12-15
4896,GB,2025-12-22
4897,DE,2025-10-23
4898,US,2025-11-20
4899,DE,2025-12-06
4900,US,2025-11-21
4901,GB,2025-12-24
4902,US,2025-12-10
4903,GB,2025-10-06
4904,US,2025-12-04
4905,CA,2025-12-19
4906,GB,2025-12-18
4907,ES,2025-11-01
4908,US,2025-10-29
4909,US,2025-11-15
4910,US,2025-12-27
4911,GB,2025-10-21
4912,FR,2025-12-29
4913,US,2025-11-04
4914,US,2025-12-06
4915,US,2025-10-05
4916,ES,2025-10-06
4917,US,2025-11-26
4918,US,2025-11-05
4919,DE,2025-10-03
4920,ES,2025-12-12
4921,DE,2025-12-31
4922,US,2025-10-21
4923,CA,2025-10-28
4924,MX,2025-11-14
4925,FR,2025-10-10
4926,DE,2025-10-30
4927,US,2025-10-15
4928,MX,2025-10-15
4929,DE,2025-12-17
4930,BR,2025-11-22
4931,GB,2025-11-19
4932,ES,2025-11-03
4933,ES,2025-12-19
4934,FR,2025-12-15
4935,BR,2025-10-07
4936,US,2025-10-09
4937,US,2025-10-22
4938,US,2025-12-22
4939,GB,2025-12-06
4940,DE,2025-11-04
4941,FR,2025-11-09
4942,FR,2025-12-07
4943,US,2025-10-25
4944,US,2025-10-21
4945,US,2025-12-14
4946,BR,2025-10-08
4947,ES,2025-12-19
4948,DE,2025-10-05
4949,MX,2025-11-15
4950,US,2025-10-25
4951,FR,2025-11-13
4952,FR,2025-10-20
4953,DE,2025-10-21
4954,US,2025-11-28
4955,CA,2025-12-02
4956,BR,2025-11-26
4957,FR,2025-10-03
4958,US,2025-12-23
4959,CA,2025-12-28
4960,US,2025-11-26
4961,US,2025-10-25
4962,US,2025-11-21
4963,DE,2025-11-23
4964,GB,2025-10-25
4965,MX,2025-11-14
4966,CA,2025-10-04
4967,US,2025-10-12
4968,DE,2025-11-26
4969,MX,2025-11-20
4970,US,2025-10-16
4971,GB,2025-12-26
4972,ES,2025-12-31
4973,US,2025-12-31
4974,ES,2025-12-02
4975,US,2025-11-21
4976,US,2025-10-04
4977,ES,2025-12-08
4978,ES,2025-11-10
4979,US,2025-10-26
4980,DE,2025-10-09
4981,GB,2025-10-28
4982,CA,2025-10-01
4983,DE,2025-11-14
4984,GB,2025-11-06
4985,US,2025-10-26
4986,MX,2025-12-25
4987,GB,2025-12-18
4988,GB,2025-10-13
4989,BR,2025-12-11
4990,DE,2025-12-31
4991,US,2025-12-24
4992,US,2025-11-11
4993,US,2025-12-23
4994,GB,2025-10-28
4995,MX,2025-12-01
4996,FR,2025-12-25
4997,ES,2025-10-22
4998,US,2025-10-29
4999,CA,2025-10-06
5000,CA,2025-10-14
5001,BR,2025-11-26
5002,FR,2025-12-24
5003,BR,2025-11-09
5004,US,2025-12-24
5005,GB,2025-11-21
5006,US,2025-12-11
5007,BR,2025-12-09
5008,US,2025-12-10
5009,BR,2025-10-28
5010,MX,2025-11-12
5011,GB,2025-10-16
5012,BR,2025-12-18
5013,BR,2025-11-11
5014,DE,2025-11-07
5015,US,2025-12-08
5016,DE,2025-11-14
5017,GB,2025-12-07
5018,GB,2025-10-15
5019,CA,2025-12-03
5020,US,2025-11-18
5021,ES,2025-12-01
5022,FR,2025-12-05
5023,ES,2025-10-28
5024,MX,2025-10-25
5025,FR,2025-12-11
5026,FR,2025-10-13
5027,BR,2025-12-02
5028,FR,2025-10-07
5029,DE,2025-11-17
5030,US,2025-11-13
5031,US,2025-10-30
5032,CA,2025-10-10
5033,BR,2025-12-07
5034,GB,2025-11-08
5035,BR,2025-10-27
5036,FR,2025-11-26
5037,DE,2025-11-11
5038,US,2025-10-06
5039,US,2025-10-04
5040,FR,2025-12-12
5041,DE,2025-11-18
5042,US,2025-10-09
5043,GB,2025-11-22
5044,US,2025-10-11
5045,MX,2025-11-03
5046,ES,2025-11-30
5047,US,2025-12-26
5048,FR,2025-12-26
5049,MX,2025-12-29
5050,ES,2025-10-11
5051,FR,2025-11-02
5052,US,2025-12-04
5053,GB,2025-10-16
5054,FR,2025-11-13
5055,US,2025-10-08
5056,GB,2025-10-19
5057,US,2025-10-21
5058,US,2025-11-22
5059,US,2025-11-22
5060,US,2025-11-09
5061,ES,2025-10-11
5062,US,2025-11-05
5063,CA,2025-10-27
5064,MX,2025-12-19
5065,GB,2025-11-29
5066,ES,2025-11-21
5067,GB,2025-12-08
5068,FR,2025-12-14
5069,US,2025-11-19
5070,GB,2025-10-04
5071,US,2025-11-10
5072,FR,2025-12-26
5073,BR,2025-11-03
5074,US,2025-10-21
5075,FR,2025-12-10
5076,MX,2025-11-17
5077,MX,2025-10-03
5078,US,2025-10-07
5079,FR,2025-11-13
5080,MX,2025-10-20
5081,FR,2025-10-24
5082,US,2025-11-14
5083,GB,2025-11-01
5084,CA,2025-12-09
5085,BR,2025-12-17
5086,GB,2025-12-11
5087,FR,2025-10-31
5088,ES,2025-11-13
5089,US,2025-11-05
5090,FR,2025-10-23
5091,US,2025-11-02
5092,US,2025-11-25
5093,US,2025-12-05
5094,US,2025-11-04
5095,DE,2025-11-11
5096,BR,2025-10-16
5097,CA,2025-10-29
5098,DE,2025-12-10
5099,ES,2025-12-25
5100,GB,2025-12-12
5101,GB,2025-10-03
5102,FR,2025-10-16
5103,US,2025-10-14
5104,ES,2025-10-04
5105,US,2025-12-24
5106,US,2025-12-08
5107,FR,2025-11-10
5108,US,2025-12-14
5109,US,2025-12-07
5110,MX,2025-10-07
5111,US,2025-12-03
5112,CA,2025-11-06
5113,CA,2025-12-15
5114,US,2025-12-03
5115,GB,2025-10-22
5116,MX,2025-10-31
5117,US,2025-11-07
5118,DE,2025-12-12
5119,CA,2025-12-30
5120,US,2025-10-04
5121,FR,2025-11-07
5122,CA,2025-11-21
5123,US,2025-12-11
5124,US,2025-10-20
5125,US,2025-11-18
5126,US,2025-12-05
5127,US,2025-11-17
5128,US,2025-10-02
5129,US,2025-10-06
5130,GB,2025-12-04
5131,US,2025-11-12
5132,US,2025-11-11
5133,US,2025-11-10
5134,US,2025-12-04
5135,US,2025-11-19
5136,BR,2025-10-11
5137,FR,2025-10-03
5138,FR,2025-12-16
5139,MX,2025-10-04
5140,DE,2025-11-30
5141,DE,2025-10-09
5142,GB,2025-10-04
5143,DE,2025-10-04
5144,CA,2025-12-20
5145,DE,2025-10-14
5146,MX,2025-10-16
5147,DE,2025-11-21
5148,DE,2025-11-05
5149,US,2025-10-04
5150,FR,2025-11-02
5151,US,2025-11-08
5152,CA,2025-12-11
5153,BR,2025-10-15
5154,FR,2025-12-09
5155,US,2025-11-07
5156,GB,2025-10-08
5157,US,2025-11-25
5158,US,2025-12-18
5159,US,2025-11-15
5160,GB,2025-10-15
5161,US,2025-12-05
5162,FR,2025-12-05
5163,US,2025-10-01
5164,US,2025-10-12
